region_code,region_name_vi,region_name_en,code,parent_code,name_vi,name_en
VN-11,Gia Lai,Gia Lai,VNA25-478532EB52,,Canh Vinh,Canh Vinh
VN-11,Gia Lai,Gia Lai,VNA25-6A9D71951B,,Cát Tiến,Cat Tien
VN-11,Gia Lai,Gia Lai,VNA25-5D70D4A922,,Chơ Long,Cho Long
VN-11,Gia Lai,Gia Lai,VNA25-4919009874,,Chư A Thai,Chu A Thai
VN-11,Gia Lai,Gia Lai,VNA25-F955C7EB01,,Chư Krey,Chu Krey
VN-11,Gia Lai,Gia Lai,VNA25-94CEFD9FBA,,Chư Păh,Chu Pah
VN-11,Gia Lai,Gia Lai,VNA25-311665C405,,Chư Prông,Chu Prong
VN-11,Gia Lai,Gia Lai,VNA25-644134B966,,Chư Pưh,Chu Puh
VN-11,Gia Lai,Gia Lai,VNA25-BA9A4F84B0,,Chư Sê,Chu Se
VN-11,Gia Lai,Gia Lai,VNA25-4C7470B4E9,,Cửu An,Cuu An
VN-11,Gia Lai,Gia Lai,VNA25-73F86646E4,,Đak Đoa,Dak Doa
VN-11,Gia Lai,Gia Lai,VNA25-C4BBFBA43B,,Đak Pơ,Dak Po
VN-11,Gia Lai,Gia Lai,VNA25-C9CD07BD18,,Đak Rong,Dak Rong
VN-11,Gia Lai,Gia Lai,VNA25-B75D33512F,,Đak Sơmei,Dak Somei
VN-11,Gia Lai,Gia Lai,VNA25-0BBE669376,,Đăk Song,Dak Song
VN-11,Gia Lai,Gia Lai,VNA25-DCD0D5848E,,Đề Gi,De Gi
VN-11,Gia Lai,Gia Lai,VNA25-651273B52D,,Diên Hồng,Dien Hong
VN-11,Gia Lai,Gia Lai,VNA25-A439E3499B,,Đức Cơ,Duc Co
VN-11,Gia Lai,Gia Lai,VNA25-7AD35DD86E,,Gào,Gao
VN-11,Gia Lai,Gia Lai,VNA25-561B532F1F,,Hoà Hội,Hoa Hoi
VN-11,Gia Lai,Gia Lai,VNA25-D123C7146B,,Hoài Ân,Hoai An
VN-11,Gia Lai,Gia Lai,VNA25-F7CA855707,,Hoài Nhơn,Hoai Nhon
VN-11,Gia Lai,Gia Lai,VNA25-E8DF46AFB9,,Hoài Nhơn Bắc,Hoai Nhon Bac
VN-11,Gia Lai,Gia Lai,VNA25-F0F2EEA387,,Hoài Nhơn Đông,Hoai Nhon Dong
VN-11,Gia Lai,Gia Lai,VNA25-2BE6A68875,,Hoài Nhơn Nam,Hoai Nhon Nam
VN-11,Gia Lai,Gia Lai,VNA25-82F307DB2E,,Hoài Nhơn Tây,Hoai Nhon Tay
VN-11,Gia Lai,Gia Lai,VNA25-0E9C81D415,,Hội Phú,Hoi Phu
VN-11,Gia Lai,Gia Lai,VNA25-C94995C1D4,,Hội Sơn,Son
VN-11,Gia Lai,Gia Lai,VNA25-E449E4A85F,,Hra,Hra
VN-11,Gia Lai,Gia Lai,VNA25-808FB370FE,,Ia Băng,Ia Bang
VN-11,Gia Lai,Gia Lai,VNA25-43812FCDA4,,Ia Boòng,Ia Boong
VN-11,Gia Lai,Gia Lai,VNA25-D9860FE11E,,Ia Chia,Ia Chia
VN-11,Gia Lai,Gia Lai,VNA25-5D62E196FE,,Ia Dơk,Ia Dok
VN-11,Gia Lai,Gia Lai,VNA25-9AFE294C47,,Ia Dom,Ia Dom
VN-11,Gia Lai,Gia Lai,VNA25-0B13A24053,,Ia Dreh,Ia Dreh
VN-11,Gia Lai,Gia Lai,VNA25-2BC667A4EC,,Ia Grai,Ia Grai
VN-11,Gia Lai,Gia Lai,VNA25-ED21153808,,Ia Hiao,Ia Hiao
VN-11,Gia Lai,Gia Lai,VNA25-FFBD7CD420,,Ia Hrú,Ia Hru
VN-11,Gia Lai,Gia Lai,VNA25-A94DC6DD0A,,Ia Hrung,Ia Hrung
VN-11,Gia Lai,Gia Lai,VNA25-EFBEC54836,,Ia Khươl,Ia Khuol
VN-11,Gia Lai,Gia Lai,VNA25-A7DB6F7427,,Ia Ko,Ia Ko
VN-11,Gia Lai,Gia Lai,VNA25-7BF1B85000,,Ia Krái,Ia Krai
VN-11,Gia Lai,Gia Lai,VNA25-4C48922C07,,Ia Krêl,Ia Krel
VN-11,Gia Lai,Gia Lai,VNA25-784934DA94,,Ia Lâu,Ia Lau
VN-11,Gia Lai,Gia Lai,VNA25-EDA144819B,,Ia Le,Ia Le
VN-11,Gia Lai,Gia Lai,VNA25-123E80D486,,Ia Ly,Ia Ly
VN-11,Gia Lai,Gia Lai,VNA25-0B05AD6F9E,,Ia Mơ,Ia Mo
VN-11,Gia Lai,Gia Lai,VNA25-23F4E5760A,,Ia Nan,Ia Nan
VN-11,Gia Lai,Gia Lai,VNA25-D2AD395817,,Ia O,Ia O
VN-11,Gia Lai,Gia Lai,VNA25-E6BE3B257B,,Ia Pa,Ia Pa
VN-11,Gia Lai,Gia Lai,VNA25-0C6815B5D8,,Ia Phí,Ia Phi
VN-11,Gia Lai,Gia Lai,VNA25-C84EAD33A2,,Ia Pia,Ia Pia
VN-11,Gia Lai,Gia Lai,VNA25-1FD335A56E,,Ia Pnôn,Ia Pnon
VN-11,Gia Lai,Gia Lai,VNA25-2583B6B4DE,,Ia Púch,Ia Puch
VN-11,Gia Lai,Gia Lai,VNA25-7CD0DA2167,,Ia Rbol,Ia Rbol
VN-11,Gia Lai,Gia Lai,VNA25-C04BF651AC,,Ia Rsai,Ia Rsai
VN-11,Gia Lai,Gia Lai,VNA25-0D7C1C38C0,,Ia Sao,Ia Sao
VN-11,Gia Lai,Gia Lai,VNA25-43218E58D8,,Ia Tôr,Ia Tor
VN-11,Gia Lai,Gia Lai,VNA25-4316D5029A,,Ia Tul,Ia Tul
VN-11,Gia Lai,Gia Lai,VNA25-9883933733,,Kbang,Kbang
VN-11,Gia Lai,Gia Lai,VNA25-956CC1F6A2,,KDang,KDang
VN-11,Gia Lai,Gia Lai,VNA25-CB0DF52B5A,,Kim Sơn,Kim Son
VN-11,Gia Lai,Gia Lai,VNA25-44661E05BD,,Kon Chiêng,Kon Chieng
VN-11,Gia Lai,Gia Lai,VNA25-E6B2C33C24,,Kon Gang,Kon Gang
VN-11,Gia Lai,Gia Lai,VNA25-833C20D09C,,Kông Bơ La,Kong Bo La
VN-11,Gia Lai,Gia Lai,VNA25-DC636BC722,,Kông Chro,Kong Chro
VN-11,Gia Lai,Gia Lai,VNA25-27B4B8B70F,,Krong,Krong
VN-11,Gia Lai,Gia Lai,VNA25-4C21D67BDA,,Lơ Pang,Lo Pang
VN-11,Gia Lai,Gia Lai,VNA25-335186D867,,Mang Yang,Mang Yang
VN-11,Gia Lai,Gia Lai,VNA25-587CB3BC20,,Ngô Mây,Ngo May
VN-11,Gia Lai,Gia Lai,VNA25-0B58E856F7,,Nhơn Châu,Nhon Chau
VN-11,Gia Lai,Gia Lai,VNA25-95EA0E7F16,,Phù Cát,Phu Cat
VN-11,Gia Lai,Gia Lai,VNA25-CB8E247203,,Phù Mỹ,Phu My
VN-11,Gia Lai,Gia Lai,VNA25-C8A1788B6E,,Phù Mỹ Bắc,Phu My Bac
VN-11,Gia Lai,Gia Lai,VNA25-503272943D,,Phù Mỹ Đông,Phu My Dong
VN-11,Gia Lai,Gia Lai,VNA25-8B3EDF7EE2,,Phù Mỹ Nam,Phu My Nam
VN-11,Gia Lai,Gia Lai,VNA25-77A4F34338,,Phù Mỹ Tây,Phu My Tay
VN-11,Gia Lai,Gia Lai,VNA25-5AF03C8B48,,Phú Thiện,Phu Thien
VN-11,Gia Lai,Gia Lai,VNA25-6794BBFCE1,,Phú Túc,Phu Tuc
VN-11,Gia Lai,Gia Lai,VNA25-F0A4F8BB83,,Pleiku,Pleiku
VN-11,Gia Lai,Gia Lai,VNA25-DF7C857B53,,Pờ Tó,Po To
VN-11,Gia Lai,Gia Lai,VNA25-8D47784725,,Quy Nhơn,Quy Nhon
VN-11,Gia Lai,Gia Lai,VNA25-F9F31EBB31,,Quy Nhơn Bắc,Quy Nhon Bac
VN-11,Gia Lai,Gia Lai,VNA25-53E95A8D2E,,Quy Nhơn Đông,Quy Nhon Dong
VN-11,Gia Lai,Gia Lai,VNA25-6857AA8A4D,,Quy Nhơn Nam,Quy Nhon South
VN-11,Gia Lai,Gia Lai,VNA25-ED66383233,,Quy Nhơn Tây,Quy Nhon Tay
VN-11,Gia Lai,Gia Lai,VNA25-C608F32259,,Sơn Lang,Son Lang
VN-11,Gia Lai,Gia Lai,VNA25-DC83FA39D1,,SRó,Sro
VN-11,Gia Lai,Gia Lai,VNA25-6696EC467C,,Tam Quan,Tam Quan
VN-11,Gia Lai,Gia Lai,VNA25-6A323DD049,,Tây Sơn,Tay Son
VN-11,Gia Lai,Gia Lai,VNA25-46E98C228E,,Thống Nhất,Thong Nhat
VN-11,Gia Lai,Gia Lai,VNA25-23CA56A8DE,,Tơ Tung,To Tung
VN-11,Gia Lai,Gia Lai,VNA25-CEC196BAAA,,Tuy Phước,Tuy Phuoc
VN-11,Gia Lai,Gia Lai,VNA25-FBEF12B6DE,,Tuy Phước Bắc,Tuy Phuoc Bac
VN-11,Gia Lai,Gia Lai,VNA25-E6D06C8383,,Tuy Phước Đông,Tuy Phuoc Dong
VN-11,Gia Lai,Gia Lai,VNA25-2304D75423,,Tuy Phước Tây,Tuy Phuoc Tay
VN-11,Gia Lai,Gia Lai,VNA25-2A786CA338,,Uar,Uar
VN-11,Gia Lai,Gia Lai,VNA25-2DD124AEFE,,Vân Canh,Van Canh
VN-11,Gia Lai,Gia Lai,VNA25-B6421303A7,,Vạn Đức,Van Duc
VN-11,Gia Lai,Gia Lai,VNA25-0AD42B524C,,Vĩnh Quang,Vinh Quang
VN-11,Gia Lai,Gia Lai,VNA25-C69BD7833B,,Vĩnh Sơn,Vinh Son
VN-11,Gia Lai,Gia Lai,VNA25-FF51B7F225,,Vĩnh Thạnh,Vinh Thanh
VN-11,Gia Lai,Gia Lai,VNA25-E751CE0B54,,Vĩnh Thịnh,Vinh Thinh
VN-11,Gia Lai,Gia Lai,VNA25-56B057CB8F,,Xuân An,Xuan An
VN-11,Gia Lai,Gia Lai,VNA25-D09BBFF47A,,Ya Hội,Ya Hoi
VN-11,Gia Lai,Gia Lai,VNA25-646B5FB50E,,Ya Ma,Ya Ma
VN-12,Hà Nội,Ha Noi,VNA25-DFD32AB0EF,,An Khánh,An Khanh
VN-12,Hà Nội,Ha Noi,VNA25-418E8951A1,,Ba Đình,Ba Dinh
VN-12,Hà Nội,Ha Noi,VNA25-35C68854CD,,Ba Vì,Ba Vi
VN-12,Hà Nội,Ha Noi,VNA25-0AF82DF58C,,Bạch Mai,Bach Mai
VN-12,Hà Nội,Ha Noi,VNA25-9948FD0375,,Bất Bạt,Bat Bat
VN-12,Hà Nội,Ha Noi,VNA25-0FB4B64B0D,,Bát Tràng,Bat Trang
VN-12,Hà Nội,Ha Noi,VNA25-4811CEDEC0,,Bình Minh,Binh Minh
VN-12,Hà Nội,Ha Noi,VNA25-A4C7C0ACAA,,Bồ Đề,Bo De
VN-12,Hà Nội,Ha Noi,VNA25-AFC2358AD1,,Cầu Giấy,Cau Giay
VN-12,Hà Nội,Ha Noi,VNA25-D2B29E1A43,,Chương Dương,Chuong Duong
VN-12,Hà Nội,Ha Noi,VNA25-C836ADA548,,Chương Mỹ,Chuong My
VN-12,Hà Nội,Ha Noi,VNA25-19C8A7E137,,Chuyên Mỹ,Chuyen My
VN-12,Hà Nội,Ha Noi,VNA25-902B170079,,Cổ Đô,Co Do
VN-12,Hà Nội,Ha Noi,VNA25-9083EA4894,,Cửa Nam,Cua Nam
VN-12,Hà Nội,Ha Noi,VNA25-EA35D4ECC2,,Đa Phúc,Da Phuc
VN-12,Hà Nội,Ha Noi,VNA25-1DF19CCEF5,,Đại Mỗ,Dai Mo
VN-12,Hà Nội,Ha Noi,VNA25-FA4959B06C,,Đại Thanh,Dai Thanh
VN-12,Hà Nội,Ha Noi,VNA25-556EB4C764,,Đại Xuyên,Dai Xuyen
VN-12,Hà Nội,Ha Noi,VNA25-082F3F8455,,Dân Hoà,Dan Hoa
VN-12,Hà Nội,Ha Noi,VNA25-7BE46FD640,,Đan Phượng,Dan Phuong
VN-12,Hà Nội,Ha Noi,VNA25-72420F0A48,,Định Công,Dinh Cong
VN-12,Hà Nội,Ha Noi,VNA25-26623FBF15,,Đoài Phương,Doai Phuong
VN-12,Hà Nội,Ha Noi,VNA25-F445ABCA6E,,Đông Anh,Dong Anh
VN-12,Hà Nội,Ha Noi,VNA25-C229ED4242,,Đống Đa,Dong Da
VN-12,Hà Nội,Ha Noi,VNA25-5CE107443E,,Đông Ngạc,Dong Ngac
VN-12,Hà Nội,Ha Noi,VNA25-D4F8408253,,Dương Hoà,Duong Hoa
VN-12,Hà Nội,Ha Noi,VNA25-40A0C5B590,,Dương Nội,Duong Noi
VN-12,Hà Nội,Ha Noi,VNA25-0C35843083,,Gia Lâm,Gia Lam
VN-12,Hà Nội,Ha Noi,VNA25-E0228A4120,,Giảng Võ,Giang Vo
VN-12,Hà Nội,Ha Noi,VNA25-EFA0D96708,,Hạ Bằng,Ha Bang
VN-12,Hà Nội,Ha Noi,VNA25-B314057769,,Hà Đông,Ha Dong
VN-12,Hà Nội,Ha Noi,VNA25-D90EFADDDA,,Hai Bà Trưng,Hai Ba Trung
VN-12,Hà Nội,Ha Noi,VNA25-A3000A26F6,,Hát Môn,Hat Mon
VN-12,Hà Nội,Ha Noi,VNA25-86C1840AB8,,Hoà Lạc,Hoa Lac
VN-12,Hà Nội,Ha Noi,VNA25-FFD656582A,,Hoà Phú,Hoa Phu
VN-12,Hà Nội,Ha Noi,VNA25-F74A9ABD3D,,Hoà Xá,Hoa Xa
VN-12,Hà Nội,Ha Noi,VNA25-F81EB6D253,,Hoài Đức,Hoai Duc
VN-12,Hà Nội,Ha Noi,VNA25-3823AB39FD,,Hoàn Kiếm,Hoan Kiem
VN-12,Hà Nội,Ha Noi,VNA25-9D599DC16C,,Hoàng Liệt,Hoang Liet
VN-12,Hà Nội,Ha Noi,VNA25-214E69C460,,Hoàng Mai,Hoang Mai
VN-12,Hà Nội,Ha Noi,VNA25-9029E55C07,,Hồng Hà,Hong Ha
VN-12,Hà Nội,Ha Noi,VNA25-22F4E3CE41,,Hồng Sơn,Hong Son
VN-12,Hà Nội,Ha Noi,VNA25-991CD43966,,Hồng Vân,Hong Van
VN-12,Hà Nội,Ha Noi,VNA25-C5A7DAE97F,,Hưng Đạo,Hung Dao
VN-12,Hà Nội,Ha Noi,VNA25-B7D300620B,,Hương Sơn,Huong Son
VN-12,Hà Nội,Ha Noi,VNA25-C494E97F6D,,Khương Đình,Khuong Dinh
VN-12,Hà Nội,Ha Noi,VNA25-48DA5E96EB,,Kiến Hưng,Kien Hung
VN-12,Hà Nội,Ha Noi,VNA25-722416E7F7,,Kiều Phú,Kieu Phu
VN-12,Hà Nội,Ha Noi,VNA25-526E1204FC,,Kim Anh,Kim Anh
VN-12,Hà Nội,Ha Noi,VNA25-CA43A8799C,,Kim Liên,Kim Lien
VN-12,Hà Nội,Ha Noi,VNA25-B5EBABFCF9,,Láng,Lang
VN-12,Hà Nội,Ha Noi,VNA25-5560768176,,Liên Minh,Lien Minh
VN-12,Hà Nội,Ha Noi,VNA25-2794F76497,,Lĩnh Nam,Linh Nam
VN-12,Hà Nội,Ha Noi,VNA25-066441DEF0,,Long Biên,Long Bien
VN-12,Hà Nội,Ha Noi,VNA25-11D98A44F9,,Mê Linh,Me Linh
VN-12,Hà Nội,Ha Noi,VNA25-5F8742131D,,Minh Châu,Minh Chau
VN-12,Hà Nội,Ha Noi,VNA25-A704A5FECD,,Mỹ Đức,My Duc
VN-12,Hà Nội,Ha Noi,VNA25-F46BC473E3,,Nam Phù,Nam Phu
VN-12,Hà Nội,Ha Noi,VNA25-8E3D4C4309,,Nghĩa Đô,Nghia Do
VN-12,Hà Nội,Ha Noi,VNA25-1708ED48EB,,Ngọc Hà,Ngoc Ha
VN-12,Hà Nội,Ha Noi,VNA25-9645D9DBD6,,Ngọc Hồi,Ngoc Hoi
VN-12,Hà Nội,Ha Noi,VNA25-A8D1A0C286,,Nội Bài,Noi Bai
VN-12,Hà Nội,Ha Noi,VNA25-A2E55A35BB,,Ô Chợ Dừa,O Cho Dua
VN-12,Hà Nội,Ha Noi,VNA25-B559BDAEE4,,Ô Diên,O Dien
VN-12,Hà Nội,Ha Noi,VNA25-35A915393F,,Phú Cát,Phu Cat
VN-12,Hà Nội,Ha Noi,VNA25-6B07014B0A,,Phú Diễn,Phu Dien
VN-12,Hà Nội,Ha Noi,VNA25-7A507A8FB1,,Phù Đổng,Phu Dong
VN-12,Hà Nội,Ha Noi,VNA25-4267F65B24,,Phú Lương,Phu Luong
VN-12,Hà Nội,Ha Noi,VNA25-5E2DCA570D,,Phú Nghĩa,Phu Nghia
VN-12,Hà Nội,Ha Noi,VNA25-F2A049E894,,Phú Thượng,Phu Thuong
VN-12,Hà Nội,Ha Noi,VNA25-EC3CE54CA2,,Phú Xuyên,Phu Xuyen
VN-12,Hà Nội,Ha Noi,VNA25-F8F05B8160,,Phúc Lộc,Phuc Loc
VN-12,Hà Nội,Ha Noi,VNA25-789C848B3B,,Phúc Lợi,Phuc Loi
VN-12,Hà Nội,Ha Noi,VNA25-33E62407AE,,Phúc Sơn,Phuc Son
VN-12,Hà Nội,Ha Noi,VNA25-7E76A465B7,,Phúc Thịnh,Phuc Thinh
VN-12,Hà Nội,Ha Noi,VNA25-90ABD98AD7,,Phúc Thọ,Phuc Tho
VN-12,Hà Nội,Ha Noi,VNA25-D77B5D0AEC,,Phượng Dực,Phuong Duc
VN-12,Hà Nội,Ha Noi,VNA25-D8D52E499E,,Phương Liệt,Phuong Liet
VN-12,Hà Nội,Ha Noi,VNA25-AAEF37A121,,Quảng Bị,Quang Bi
VN-12,Hà Nội,Ha Noi,VNA25-3390A6F0AE,,Quang Minh,Quang Minh
VN-12,Hà Nội,Ha Noi,VNA25-593222EF1A,,Quảng Oai,Quang Oai
VN-12,Hà Nội,Ha Noi,VNA25-9E18AD9D5F,,Quốc Oai,Quoc Oai
VN-12,Hà Nội,Ha Noi,VNA25-FA98919C63,,Sóc Sơn,Soc Son
VN-12,Hà Nội,Ha Noi,VNA25-2D69548935,,Sơn Đồng,Son Dong
VN-12,Hà Nội,Ha Noi,VNA25-E98D9C81F0,,Sơn Tây,Son Tay
VN-12,Hà Nội,Ha Noi,VNA25-2D8073C18F,,Suối Hai,Suoi Hai
VN-12,Hà Nội,Ha Noi,VNA25-693AC02BF3,,Tam Hưng,Tam Hung
VN-12,Hà Nội,Ha Noi,VNA25-1039501C86,,Tây Hồ,Tay Ho
VN-12,Hà Nội,Ha Noi,VNA25-3A2B0ACF04,,Tây Mỗ,Tay Mo
VN-12,Hà Nội,Ha Noi,VNA25-1FF824648F,,Tây Phương,Tay Phuong
VN-12,Hà Nội,Ha Noi,VNA25-78CEB3EF8A,,Tây Tựu,Tay Tuu
VN-12,Hà Nội,Ha Noi,VNA25-D0A1022E2C,,Thạch Thất,Thach That
VN-12,Hà Nội,Ha Noi,VNA25-9AB57CEFD4,,Thanh Liệt,Thanh Liet
VN-12,Hà Nội,Ha Noi,VNA25-3CDB87992B,,Thanh Oai,Thanh Oai
VN-12,Hà Nội,Ha Noi,VNA25-F0FAD7385E,,Thanh Trì,Thanh Tri
VN-12,Hà Nội,Ha Noi,VNA25-9F7194C53A,,Thanh Xuân,Thanh Xuan
VN-12,Hà Nội,Ha Noi,VNA25-AE5903765E,,Thiên Lộc,Thien Loc
VN-12,Hà Nội,Ha Noi,VNA25-BD200ECFB4,,Thư Lâm,Thu Lam
VN-12,Hà Nội,Ha Noi,VNA25-4E8989D12C,,Thuận An,Thuan An
VN-12,Hà Nội,Ha Noi,VNA25-6D719EF4C5,,Thượng Cát,Thuong Cat
VN-12,Hà Nội,Ha Noi,VNA25-39FD4A8C95,,Thượng Phúc,Thuong Phuc
VN-12,Hà Nội,Ha Noi,VNA25-9B702C2157,,Thường Tín,Thuong Tin
VN-12,Hà Nội,Ha Noi,VNA25-9B6EAA5B98,,Tiến Thắng,Tien Thang
VN-12,Hà Nội,Ha Noi,VNA25-7481CF30D7,,Trần Phú,Tran Phu
VN-12,Hà Nội,Ha Noi,VNA25-9C7FDE087A,,Trung Giã,Trung Gia
VN-12,Hà Nội,Ha Noi,VNA25-5ABDC9EFDD,,Từ Liêm,Tu Liem
VN-12,Hà Nội,Ha Noi,VNA25-E12B08E49E,,Tùng Thiện,Tung Thien
VN-12,Hà Nội,Ha Noi,VNA25-549249F538,,Tương Mai,Tuong Mai
VN-12,Hà Nội,Ha Noi,VNA25-C4F75B2C47,,Ứng Hoà,Ung Hoa
VN-12,Hà Nội,Ha Noi,VNA25-001EB63245,,Ứng Thiên,Ung Thien
VN-12,Hà Nội,Ha Noi,VNA25-F20BBF6575,,Vân Đình,Van Dinh
VN-12,Hà Nội,Ha Noi,VNA25-C4143CCDDB,,Văn Miếu - Quốc Tử Giám,Van Mieu - Quoc Tu Giam
VN-12,Hà Nội,Ha Noi,VNA25-0BD921B115,,Vật Lại,Vat Lai
VN-12,Hà Nội,Ha Noi,VNA25-2960D24446,,Việt Hưng,Viet Hung
VN-12,Hà Nội,Ha Noi,VNA25-69C6636E6E,,Vĩnh Hưng,Vinh Hung
VN-12,Hà Nội,Ha Noi,VNA25-6A06B7AC64,,Vĩnh Thanh,Vinh Thanh
VN-12,Hà Nội,Ha Noi,VNA25-9AF244D064,,Vĩnh Tuy,Vinh Tuy
VN-12,Hà Nội,Ha Noi,VNA25-4AC0DC83E7,,Xuân Đỉnh,Xuan Dinh
VN-12,Hà Nội,Ha Noi,VNA25-DBB36C02F0,,Xuân Mai,Xuan Mai
VN-12,Hà Nội,Ha Noi,VNA25-F2C22EF14C,,Xuân Phương,Xuan Phuong
VN-12,Hà Nội,Ha Noi,VNA25-FCE4AA6860,,Yên Bài,Yen Bai
VN-12,Hà Nội,Ha Noi,VNA25-8F83903659,,Yên Hoà,Yen Hoa
VN-12,Hà Nội,Ha Noi,VNA25-2809EF8A4E,,Yên Lãng,Yen Lang
VN-12,Hà Nội,Ha Noi,VNA25-ACD54D5D21,,Yên Nghĩa,Yen Nghia
VN-12,Hà Nội,Ha Noi,VNA25-00CFE9F0C0,,Yên Sở,Yen So
VN-12,Hà Nội,Ha Noi,VNA25-9F4E7ADE44,,Yên Xuân,Yen Xuan
VN-13,Hà Tĩnh,Ha Tinh,VNA25-B6A5543CB7,,Bắc Hồng Lĩnh,Bac Hong Linh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-652F29D8E3,,Cẩm Bình,Cam Binh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-F23A23F5BF,,Cẩm Duệ,Cam Due
VN-13,Hà Tĩnh,Ha Tinh,VNA25-D58BC1EB38,,Cẩm Hưng,Cam Hung
VN-13,Hà Tĩnh,Ha Tinh,VNA25-32D96A4022,,Cẩm Lạc,Cam Lac
VN-13,Hà Tĩnh,Ha Tinh,VNA25-208D98406F,,Cẩm Trung,Cam Trung
VN-13,Hà Tĩnh,Ha Tinh,VNA25-B644AFBA13,,Cẩm Xuyên,Cam Xuyen
VN-13,Hà Tĩnh,Ha Tinh,VNA25-FD4AA25A7E,,Can Lộc,Can Loc
VN-13,Hà Tĩnh,Ha Tinh,VNA25-3357F1982F,,Cổ Đạm,Co Dam
VN-13,Hà Tĩnh,Ha Tinh,VNA25-DAD9D8D423,,Đan Hải,Dan Hai
VN-13,Hà Tĩnh,Ha Tinh,VNA25-1EA9B2CF42,,Đông Kinh,Dong Kinh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-DD1D3FF27D,,Đồng Lộc,Dong Loc
VN-13,Hà Tĩnh,Ha Tinh,VNA25-6D5F13A975,,Đồng Tiến,Dong Tien
VN-13,Hà Tĩnh,Ha Tinh,VNA25-21F95F9DAB,,Đức Đồng,Duc Dong
VN-13,Hà Tĩnh,Ha Tinh,VNA25-42DC056525,,Đức Minh,Duc Minh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-6DE0AF2F29,,Đức Quang,Duc Quang
VN-13,Hà Tĩnh,Ha Tinh,VNA25-FD59060A11,,Đức Thịnh,Duc Thinh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-253B786AB2,,Đức Thọ,Duc Tho
VN-13,Hà Tĩnh,Ha Tinh,VNA25-FC155DF66A,,Gia Hanh,Gia Hanh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-6B7BA51BD8,,Hà Huy Tập,Ha Huy Tap
VN-13,Hà Tĩnh,Ha Tinh,VNA25-F5D73837B0,,Hà Linh,Ha Linh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-BD621E6843,,Hải Ninh,Hai Ninh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-1995104BB8,,Hoành Sơn,Hoanh Son
VN-13,Hà Tĩnh,Ha Tinh,VNA25-281DFE5734,,Hồng Lộc,Hong Loc
VN-13,Hà Tĩnh,Ha Tinh,VNA25-E5F033F7A4,,Hương Bình,Huong Binh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-991E1C0EF7,,Hương Đô,Huong Do
VN-13,Hà Tĩnh,Ha Tinh,VNA25-5231233F0B,,Hương Khê,Huong Khe
VN-13,Hà Tĩnh,Ha Tinh,VNA25-5C955D7FF8,,Hương Phố,Huong Pho
VN-13,Hà Tĩnh,Ha Tinh,VNA25-ACDE37FB1A,,Hương Sơn,Huong Son
VN-13,Hà Tĩnh,Ha Tinh,VNA25-9908209E0D,,Hương Xuân,Huong Xuan
VN-13,Hà Tĩnh,Ha Tinh,VNA25-38D3B68D4D,,Kim Hoa,Kim Hoa
VN-13,Hà Tĩnh,Ha Tinh,VNA25-37AE962115,,Kỳ Anh,Ky Anh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-39BECDA64A,,Kỳ Hoa,Ky Hoa
VN-13,Hà Tĩnh,Ha Tinh,VNA25-545CD011B3,,Kỳ Khang,Ky Khang
VN-13,Hà Tĩnh,Ha Tinh,VNA25-3C1E2AB4AB,,Kỳ Lạc,Ky Lac
VN-13,Hà Tĩnh,Ha Tinh,VNA25-77188D7510,,Kỳ Thượng,Ky Thuong
VN-13,Hà Tĩnh,Ha Tinh,VNA25-D3ABD508CF,,Kỳ Văn,Ky Van
VN-13,Hà Tĩnh,Ha Tinh,VNA25-6830E7BAC5,,Kỳ Xuân,Ky Xuan
VN-13,Hà Tĩnh,Ha Tinh,VNA25-D715F1B801,,Lộc Hà,Loc Ha
VN-13,Hà Tĩnh,Ha Tinh,VNA25-C86366CFD5,,Mai Hoa,Mai Hoa
VN-13,Hà Tĩnh,Ha Tinh,VNA25-D82DB13AA7,,Mai Phụ,Mai Phu
VN-13,Hà Tĩnh,Ha Tinh,VNA25-CDF3DF4233,,Nam Hồng Lĩnh,Nam Hong Linh
VN-13,Hà Tĩnh,Ha Tinh,VNA25-BA0193EBA3,,Nghi Xuân,Nghi Xuan
VN-13,Hà Tĩnh,Ha Tinh,VNA25-573118F1B5,,Phúc Trạch,Phuc Trach
VN-13,Hà Tĩnh,Ha Tinh,VNA25-CC8459A1FA,,Sơn Giang,Son Giang
VN-13,Hà Tĩnh,Ha Tinh,VNA25-DCF7FB49EE,,Sơn Hồng,Son Hong
VN-13,Hà Tĩnh,Ha Tinh,VNA25-9704AADB9D,,Sơn Kim 1,Son Kim 1
VN-13,Hà Tĩnh,Ha Tinh,VNA25-A0CA602CF2,,Sơn Kim 2,Son Kim 2
VN-13,Hà Tĩnh,Ha Tinh,VNA25-142213489B,,Sơn Tây,Son Tay
VN-13,Hà Tĩnh,Ha Tinh,VNA25-7D27250828,,Sơn Tiến,Son Tien
